workId,lang,decade,dcdReal,characterId,cl,isGrp,cGrp,persName,roleDesc,sex,age,profession,isComposedProf,normalizedProfession,rdmNbr,chosenGrp,chosenGrp2, modifier,professionalGroup,profGroupCoarse,profGroupCoarser,role,title,socialClass,origin,raceOrEthnicity,accentDialect,relations,normalizedRelation,genre,comments
141,ger,1880,1880,16.0,1.0,0.0,,Weilhammer,,M,,Schütze,,soldier,,military,,,military,government and law enforcement,authority,,,LC,Oberbayern,,,,,schwank,
141,ger,1880,1880,17.0,1.0,0.0,,Gretchen,,F,,,,,,,,,,,,,,,,,,,,schwank,
141,ger,1880,1880,18.0,1.0,0.0,,Paul,"Kellner im ""Rautenbusch""",M,,Kellner,,waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,Kellner(11),waiter(11),schwank,
141,ger,1880,1880,19.0,1.0,0.0,,Ein Gast,,M,,,,,,,,,,,,,,,,,,,,schwank,
141,ger,1880,1880,20.0,1.0,0.0,,Ein Schutzmann,,M,,Schutzmann,,police officer,,police and security,,,police and security,government and law enforcement,authority,,,LMC,,,,,,schwank,
141,ger,1880,1880,21.0,1.0,0.0,,Ein Dienstmann,,M,,Dienstmann,,porter,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
141,ger,1880,1880,22.0,0.0,1.0,,Schützen,,U,,Schütze,,soldier,,military,,,military,government and law enforcement,authority,,,LC,,,,,,schwank,
141,ger,1880,1880,23.0,0.0,1.0,,Gäste,,U,,,,,,,,,,,,,,,,,,,,schwank,
141,ger,1880,1880,24.0,0.0,1.0,,Kellner,,U,,Kellner,,waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,schwank,
142,ger,1900,1900,1.0,1.0,0.0,,Bürger,Steinmetzmeister,M,,Steinmetzmeister,,master stonemason,,crafts,,,crafts,crafts,bourgeoisie,,,UMC,,,,,,schwank,
142,ger,1900,1900,2.0,1.0,0.0,,Marie,seine Frau,F,,,,,,,,,,,,,,UMC,,,,Frau(1),wife(1),schwank,
142,ger,1900,1900,3.0,1.0,0.0,,Magda,beider Tochter,F,,,,,,,,,,,,,,UMC,,,,"Tochter(1,2)","daughter(1,2)",schwank,
142,ger,1900,1900,4.0,1.0,0.0,,Clara,Bürgers Schwester,F,,,,,,,,,,,,,,,,,,Schwester(1),sister(1),schwank,
142,ger,1900,1900,5.0,1.0,0.0,,Rode,Bildhauer,M,,Bildhauer,,sculptor,,artists,,,artists,artists,artists,,,LMC,,,,,,schwank,
142,ger,1900,1900,6.0,1.0,0.0,,Conte Monari della Rocca di San Pietro,,M,,,,,,aristocrats,,,aristocrats,nobility,aristocracy,,Conte,UC,,,,,,schwank,
142,ger,1900,1900,7.0,1.0,0.0,,Violetta,ein Modell,F,,Modell,,model,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
142,ger,1900,1900,8.0,1.0,0.0,,Centa Kranzler,,F,,,,,,,,,,,,,,,,,,,,schwank,
142,ger,1900,1900,9.0,1.0,0.0,,Boden,Gerichtsvollzieher,M,,Gerichtsvollzieher,,court bailiff,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,schwank,
142,ger,1900,1900,10.0,1.0,0.0,,Böller,Hauptmann a. D.,M,,Hautptmann,,captain,,military,,former,military,government and law enforcement,authority,,,UC,,,,,,schwank,
142,ger,1900,1900,11.0,1.0,0.0,,Rosenstein,Buchdruckereibesitzer,M,,Buchdruckereibesitzer,,printing house owner,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,,,schwank,
142,ger,1900,1900,12.0,1.0,0.0,,Neumann,Metzgermeister,M,,Metzgermeister,,master butcher,,crafts,,,crafts,crafts,bourgeoisie,,,UMC,,,,,,schwank,
142,ger,1900,1900,13.0,1.0,0.0,,Müller,Stadtverordnete,M,,Stadtverordneter,,town councillor,,government officials,,,government officials,government and law enforcement,authority,,,UMC,,,,,,schwank,
142,ger,1900,1900,14.0,1.0,0.0,,Krüger,,M,,Stadtverordneter,,town councillor,,government officials,,,government officials,government and law enforcement,authority,,,UMC,,,,,,schwank,
142,ger,1900,1900,15.0,1.0,0.0,,Steinberger,,M,,Stadtverordneter,,town councillor,,government officials,,,government officials,government and law enforcement,authority,,,UMC,,,,,,schwank,
142,ger,1900,1900,16.0,1.0,0.0,,Minna,Dienstmädchen bei Bürger,F,,Dienstmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Dienstmädchen(1),housemaid(1),schwank,
143,ger,1870,1870,1.0,1.0,0.0,,Dr. Ellenberg,Professor,M,,Professor,,teacher,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,schwank,
143,ger,1870,1870,2.0,1.0,0.0,,Agnes,seine Frau,F,,,,,,,,,,,,,,UC,,,,Frau(1),wife(1),schwank,
143,ger,1870,1870,3.0,1.0,0.0,,Dr. Horn,Professor,M,,Professor,,teacher,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,schwank,
143,ger,1870,1870,4.0,1.0,0.0,,Hofräthin Wassermann,,F,42,Hofräthin,,civil servant,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,Hofrat,UMC,,,,,,schwank,
143,ger,1870,1870,5.0,1.0,0.0,,Leonore Werner,ihre Nichte,F,,,,,,,,,,,,,,,,,,Nichte(4),niece(4),schwank,
143,ger,1870,1870,6.0,1.0,0.0,,Amalie Rosen,,F,,,,,,,,,,,,,,,,,,,,schwank,
143,ger,1870,1870,7.0,1.0,0.0,,Warren,Major außer Diensten,M,,Major,,major,,military,,former,military,government and law enforcement,authority,,,UC,,,,,,schwank,
143,ger,1870,1870,8.0,1.0,0.0,,Reinhold Feldberg,sein Neffe,M,,,,,,,,,,,,,,,,,,Neffe(7),nephew(7),schwank,
143,ger,1870,1870,9.0,1.0,0.0,,Dr. Ruffel,wissenschaftliches Factotum bei Ellenberg,M,,wissenschaftliches Faktotum,,factotum,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UMC,,,,Faktotum(1),factotum(1),schwank,
143,ger,1870,1870,10.0,1.0,0.0,2023-11-10 00:00:00,Olga Strebitzky,Studentinnen,F,,Studentin,,student,,unknown,,student,unknown,other,other,,,LMC,,,,,,schwank,
143,ger,1870,1870,11.0,1.0,0.0,,Fanny Bernsdorf,,F,,Studentin,,student,,unknown,,student,unknown,other,other,,,LMC,,,,,,schwank,
143,ger,1870,1870,12.0,1.0,0.0,,Köhler,Diener bei Ellenberg,M,,Diener,,domestic worker,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Diener(1),domestic worker(1),schwank,
143,ger,1870,1870,13.0,0.0,1.0,,Gäste,,U,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,1.0,1.0,0.0,0,Herr Starkhans,Schifffsbauer und großer Ratsherr,M,,Schiffsbauer|großer Ratsherr,,shipbuilder,0.5279347916636042,,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UC,,,,,,,
1,als,1810,1810,2.0,1.0,0.0,0,Frau Dorothee (Dorthee),seine Gattin,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,3.0,1.0,0.0,0,Lieschen (Lissel),ihre Tochter,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,4.0,1.0,0.0,0,Herr Mehlbrüh (Mehlbrüej),Feuerspritzmacher und kleiner Ratsherr,M,,Feuerspritzmacher|kleiner Ratsherr,,manufacturer,0.4301122397808832,,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UC,,,,,,,
1,als,1810,1810,5.0,1.0,0.0,0,Frau Rosine,seine Gattin,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,6.0,1.0,0.0,0,Wolfgang,"ihr Sohn, Magister der Philosophie und Abendprediger",M,,Abendprediger,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,7.0,1.0,0.0,0,Christinchen (Christinel),Mündel (Vogtskind) Herrn Mehlbrühs,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,8.0,1.0,0.0,0,Lizenziat Mehlbrüh,des Vorigen Vetter,M,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,9.0,1.0,0.0,0,Reinhold,"von Bremen, der Medizin beflißener",M,,der Medizin beflißener,,medical doctor,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,,
1,als,1810,1810,10.0,1.0,0.0,0,Fr. Prechterin (Prechtere),Witwe,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,11.0,1.0,0.0,0,Klärchen (Klärel),ihre Tochter,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,12.0,1.0,0.0,0,Gläsler,"von Kaisersberg, Kaufmann in Colmar wohnhaft",M,,Kaufmann,,merchant,,,,,service and sales,commerce and services,bourgeoisie,,,UMC,,,,,,,
1,als,1810,1810,13.0,1.0,0.0,0,Pfarrer Christlieb,aus dem Ortenauischen,M,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,14.0,1.0,0.0,0,Barbara (Berwel),Nachbarin,F,,,,,,,,,,,,,,,,,,,,,
1,als,1810,1810,15.0,1.0,0.0,0,Brigitte (Bryd),Magd,F,,Magd,,housemaid,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,
1,als,1810,1810,16.0,1.0,0.0,0,Claus,Bauer aus dem Kochersberg,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
2,als,1900,1900,1.0,1.0,0.0,0,Antoine Ropfer,Apotheker,M,,Apotheker,,pharmacist,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,,
2,als,1900,1900,2.0,1.0,0.0,0,Emilie,dessen Frau,F,,,,,,,,,,,,,,,,,,Frau(1),Wife(1),,
2,als,1900,1900,3.0,1.0,0.0,0,Jeanne,,F,,,,,,,,,,,,,,,,,,Tochter(1-2),Daughter(1-2),,
2,als,1900,1900,4.0,1.0,0.0,0,Anatol,Onkel der Vorigen,M,,,,,,,,,,,,,,,,,,Onkel(2),Uncle(2),,
2,als,1900,1900,5.0,1.0,0.0,0,Jules Salber,Commis b. Ropfer,M,,Commis,,pharmacy assistant,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LMC,,,,Angestellter(1),Employee(1),,
2,als,1900,1900,6.0,1.0,0.0,0,Albert Reißer,junger Arzt,M,,Arzt,,doctor,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,,
2,als,1900,1900,7.0,1.0,0.0,0,Madame Susanne Schmidt,,F,,,,,,,,,,,,,,,,,,,,,
2,als,1900,1900,8.0,1.0,0.0,0,Susanne,deren Tochter,F,,,,,,,,,,,,,,,,,,Tochter(7),daughter(7),,
2,als,1900,1900,9.0,1.0,0.0,0,Schampetiß Schneider (gen. Général),Factotum bei Ropfer,M,,Factotum,,domestic worker,,,,,,,,,,LC,,,,Hilfskraft(1),Helper(1),,
2,als,1900,1900,10.0,1.0,0.0,0,Ammej,"Wäscherin, dessen Frau",F,,Wäscherin,,laundress,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Frau(9),Wife(9),,
2,als,1900,1900,11.0,1.0,0.0,0,Jean,Zimmerkellner (im Hotel Zum stolzen Hahn in Baden-Baden),M,,Zimmerkellner,,hotel helper,,,,,elementary professions,elementary professions,elementary workers,,,LMC,,,,,,,
2,als,1900,1900,12.0,1.0,0.0,0,Marie,Magd (im Hotel Zum stolzen Hahn in Baden-Baden),F,,Magd,,hotel maid,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,
2,als,1900,1900,13.0,1.0,0.0,0,Wanda Stern,eine Schauspielerin,F,,Schauspielerin,,actress,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LMC,,,,,,,
2,als,1900,1900,14.0,1.0,0.0,0,Piefke,ein fremder Herr,M,,,,,,,,,,,,,,,,,,,,,
2,als,1900,1900,15.0,1.0,0.0,0,D’r Chrischtenatz,ein Bauer,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
2,als,1900,1900,16.0,0.0,0.0,0,Erster Handwerker,,M,,Handwerker,,craftsman,,,,,crafts,crafts,bourgeoisie,,,LC,,,,,,,
2,als,1900,1900,17.0,0.0,0.0,0,Zweiter Handwerker,,M,,Handwerker,,craftsman,,,,,crafts,crafts,bourgeoisie,,,LC,,,,,,,
3,als,1900,1900,1.0,1.0,0.0,0,Fritz Grinsinger,Konservenfabrikant,M,,Konservenfabrikant,,manufacturer,,,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UC,,,,,,,
3,als,1900,1900,2.0,1.0,0.0,0,Caroline Grinsinger,seine Frau,F,,,,,,,,,,,,,,,,,,Frau(1),Wife(1),,
3,als,1900,1900,3.0,1.0,0.0,0,Jeannette Grinsinger,Kinder der beiden,F,,,,,,,,,,,,,,,,,,Tochter(1-2),Daughter(1-2),,
3,als,1900,1900,4.0,1.0,0.0,0,Lisa Grinsinger,Kinder der beiden,F,,,,,,,,,,,,,,,,,,Tochter(1-2),daughter(1-2),,
3,als,1900,1900,5.0,1.0,0.0,0,Auguste Grinsinger,cand. med.,M,,cand. med.,,doctor,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,Sohn(1-2),Son(1-2),,
3,als,1900,1900,6.0,1.0,0.0,0,Georges Ehrstein,cand. med.,M,,cand. med.,,doctor,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,,
3,als,1900,1900,7.0,1.0,0.0,0,Charles Durand,"Sekretär der Friedensliga in Paris, Neffe Fritz Grinsingers",M,,Sekretär der Friedensliga,,secretary of the Friedensliga,,,,,intermediate professionals,bourgeoisie other,bourgeoisie,,,UC,,,,Neffe(1),Nephew(1),,
3,als,1900,1900,8.0,1.0,0.0,0,Dr. Kneppchen,Professor der Anthropologie,M,,Professor der Anthropologie,,professor,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,german,,,,
3,als,1900,1900,9.0,1.0,0.0,0,Hans Grinsinger,"Rentner, früherer Wurstfabrikant in Leipzig",M,,Rentner|früherer Wurstfabrikant in Leipzig,,manufacturer,0.847073748336547,,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UC,,,,,,,
3,als,1900,1900,10.0,1.0,0.0,0,Karl Gauthier,"Beamter, Präsident der Sachsenbundes und Mitglied patriotischer Vereine",M,,Beamter|Präsident des Sachsenbundes|Mitglied patriotischer Vereine,,civil servant / administration official|president of the Sachsenbund|,0.6188635276628558,,,,government executive officials,government and law enforcement,authority,,,LMC,,,german,,,,
3,als,1900,1900,11.0,1.0,0.0,0,Olga Gauthier,stud. phil.,F,,stud. phil,,philosophy student,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,Tochter(10),Daughter(10),,
3,als,1900,1900,12.0,1.0,0.0,0,Rièmer,Präsident der Fanfare Alsacienne,M,,Präsident der Fanfare Alsacienne,,fanfare president,,,,,associative world,other,other,,,UMC,,,,,,,
3,als,1900,1900,13.0,1.0,0.0,0,Le baron de Rose,Sohn des Chef-Redakteurs des Réveil National in Paris,M,,,,,,,,,,,,,,,,,french,,,,
3,als,1900,1900,14.0,1.0,0.0,0,Marie,Magd bei Fritz Grinsinger,F,,Magd,,housemaid,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Magd(1),Housemaid(1),,
3,als,1900,1900,15.0,1.0,0.0,0,Ein Diener,,M,,Diener,,domestic helper,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,"is this actually given as ""Jean"" in the play?"
3,als,1900,1900,16.0,1.0,0.0,0,Ein Gendarm,,M,,Gendarm,,gendarme,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
3,als,1900,1900,17.0,1.0,0.0,0,Ein Mitglied des Sachsenbundes,,U,,,,association member,,,,,associative world,other,other,,,,,,,,,,
3,als,1900,1900,18.0,1.0,0.0,0,Ein Mitglied der Fanfare,,U,,,,association member,,,,,associative world,other,other,,,,,,,,,,
3,als,1900,1900,19.0,1.0,1.0,1,Mitglieder des Sachsenbundes und der Fanfare Alsacienne,,U,,,,association member,,,,,associative world,other,other,,,,,,,,,,
3,als,1900,1900,20.0,0.0,1.0,1,Die Mitglieder der Fanfare,,U,,,,,,,,,,,,,,,,,,,,,
3,als,1900,1900,21.0,0.0,1.0,1,Die Mitglieder des Sachsenbundes,,U,,,,,,,,,,,,,,,,,,,,,
3,als,1900,1900,23.0,0.0,1.0,1,Alle,,U,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,1.0,1.0,0.0,0,D'r Herr Maire,,M,,Maire,,mayor,,,,,government executive officials,government and law enforcement,authority,,,UMC,,,,,,,
4,als,1890,1890,2.0,1.0,0.0,0,Dr. Freundlich,Privatgelehrter,M,,Privatgelehrter,,scholar,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,german,,,,
4,als,1890,1890,3.0,1.0,0.0,0,Seppel,ein reicher Bauernsohn,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,UMC,,,,,,,
4,als,1890,1890,4.0,1.0,0.0,0,Jerry,sein Freund,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,UMC,,,,Freund(3),Friend(3),,
4,als,1890,1890,5.0,1.0,0.0,0,Pfeffer,Sohn eines Epiciers aus der Stadt,M,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,6.0,1.0,0.0,0,Müller,Regierungsassessor,M,,Regierungsassessor,,assessor,,,,,government executive officials,government and law enforcement,authority,,,UC,,,german,,,,
4,als,1890,1890,7.0,1.0,0.0,0,Lehrer,,M,,Lehrer,,teacher,,,,,intermediate professionals,bourgeoisie other,bourgeoisie,,,UMC,,,,,,,
4,als,1890,1890,8.0,1.0,0.0,0,Morte Velte,Gemeinderatsmitglieder,,,Gemeinderatsmitglied; Bauer,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,9.0,1.0,0.0,0,Schiere Hans,,M,,Gemeinderatsmitglied; Bauer,,mayor,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
4,als,1890,1890,10.0,1.0,0.0,0,Dirrebirels Dicker,,M,,Gemeinderatsmitglied; Bauer,,farmer|village councilor,,,,,agriculture,agriculture,agriculture,,,LMC,,,,,,,
4,als,1890,1890,11.0,1.0,0.0,0,Giltbür,,M,,Gemeinderatsmitglied; Bauer,,farmer|village councilor,,,,,agriculture,agriculture,agriculture,,,LMC,,,,,,,
4,als,1890,1890,12.0,1.0,0.0,0,Nejbierel,,M,,Gemeinderatsmitglied; Bauer,,farmer|village councilor,,,,,agriculture,agriculture,agriculture,,,LMC,,,,,,,
4,als,1890,1890,13.0,1.0,0.0,0,Ein Velocipedist,,M,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,14.0,1.0,0.0,0,Doni,ein als Kellner funktionierender Bauernbursche,M,young,Kellner;Bauernbursche,,waiter|farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,15.0,1.0,0.0,0,Ein Lump,,M,,,,,,,,,,,,,,LC,,,,,,,
4,als,1890,1890,16.0,1.0,0.0,0,Dorfpolizist,,M,,Polizist,,policeman,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
4,als,1890,1890,17.0,1.0,0.0,0,Briefbote,,M,,Briefbote,,mail carrier,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,
4,als,1890,1890,18.0,1.0,0.0,0,Besitzer eines Messtistandes,,M,,Besitzer eines Messtistandes,,fairground stand owner,,,,,elementary professions,elementary professions,elementary workers,,,LMC,,,,,,,
4,als,1890,1890,19.0,1.0,0.0,0,Marie,Tochter des Herrn Maire,F,,,,,,,,,,,,,,,,,,Tochter(1),daughter(1),,
4,als,1890,1890,20.0,1.0,0.0,0,Grethl,Tochter des Herrn Maire,F,,,,,,,,,,,,,,,,,,Tochter(1),Daughter(1),,
4,als,1890,1890,21.0,1.0,0.0,0,Velocipedistin,,F,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,22.0,1.0,0.0,0,Fränz,alte Magd beim Herrn Maire,F,,Magd,,,,,,,,,,,,LC,,,,,,,
4,als,1890,1890,23.0,1.0,1.0,1,"Bauern, Bauernburschen, Bauernmächen",,B,,,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,24.0,0.0,1.0,1,Bauern,,U,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,25.0,0.0,1.0,1,Die Sänger,,U,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,26.0,0.0,0.0,0,Ein Anderer,,M,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,27.0,0.0,0.0,0,Ein Anderer,,M,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,28.0,0.0,0.0,0,Ein Anderer,,M,,,,,,,,,,,,,,LC,,,,,,,
4,als,1890,1890,29.0,0.0,0.0,0,Bauernbursche,,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,30.0,0.0,0.0,0,Meykäthel,,M,,,,musician,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LC,,,,,,,
4,als,1890,1890,31.0,0.0,0.0,0,Aelterer Bauer,,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,32.0,0.0,0.0,0,Anderer Bauer,,M,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,33.0,0.0,1.0,1,Gäste an einem anderen Tisch,,U,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,34.0,0.0,0.0,0,Ein Anderer,,M,,,,,,,,,,,,,,,,,,,,,
4,als,1890,1890,35.0,0.0,1.0,0,Die Bauern,,U,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,36.0,0.0,1.0,0,"Die Bauern, Burschen und Mädchen",,B,,Bauer,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
4,als,1890,1890,37.0,0.0,0.0,0,Orgelmann,,M,,Orgelmann,,musician,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LC,,,,,,,
5,als,1920,1920,1.0,1.0,0.0,0,Meyer,e G'schäftsmann,M,,G'schäftsmann,,businessman,,,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,,,,
5,als,1920,1920,2.0,1.0,0.0,0,Jean,syner valet-de-chambre,M,,valet-de-chambre,,valet,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,
5,als,1920,1920,3.0,1.0,0.0,0,Emil,"e Dienschtbott, Frind vum Jean",M,,Dienschtbott,,valet,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Frind(2),friend(2),,
6,als,1930,1930,1.0,1.0,0.0,0,Madame Schweberle,,F,50 Johr,,,,,,,,,,,,,,,,,,,,
6,als,1930,1930,2.0,1.0,0.0,0,Oscar,"ihr Sohn, Kaufmann",M,28 Johr,Kaufmann,,merchant,,,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,Sohn(1),son(1),,
6,als,1930,1930,3.0,1.0,0.0,0,Madame Lewermann,veuve,F,38 Johr,,,,,,,,,,,,,,,,,,,,
6,als,1930,1930,4.0,1.0,0.0,0,Suzanne,ihri Nièce,F,20 Johr,,,,,,,,,,,,,LMC,,,,Nièce(1),niece(1),,
6,als,1930,1930,5.0,1.0,0.0,0,Jean Brey,Kaufmann,M,38 Johr,Kaufmann,,merchant,,,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,,,,
6,als,1930,1930,6.0,1.0,0.0,0,Schakob,Garçon vum Land,M,,Garçon,,waiter,,,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,,
7,als,1890,1890,1.0,1.0,0.0,0,Anatole Stieffatre,"Proprietär, früehjer Epicier",M,,Proprietär|früehjer Epicier,,landlord|grocer,0.6000482101602018,,,,rentiers,rentiers,bourgeoisie,,,UMC,,,,,,,
7,als,1890,1890,2.0,1.0,0.0,0,Sophie,sini Frau,F,,,,,,,,,,,,,,,,,,Frau(1),Wife(1),,
7,als,1890,1890,3.0,1.0,0.0,0,Cécile,sini Magd,F,,Magd,,housemaid,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Magd(1),Housemaid(1),,
7,als,1890,1890,4.0,1.0,0.0,0,Désiré Enishänsel,Abedeeker en retraite,M,,Abedeeker en retraite,,pharmacist,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,,,,
7,als,1890,1890,5.0,1.0,0.0,0,Jules Karcher,,M,,,,,,,,,,,,,,,,,,,,,
7,als,1890,1890,6.0,1.0,0.0,0,Barthélemy Schanté,,M,,,,,,,,,,,,,,,,,,,,,
7,als,1890,1890,7.0,1.0,0.0,0,É Kommissionär,,M,,,,deliverer / helper,,,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,,
8,als,1910,1910,1.0,1.0,0.0,0,Daniel Wendling,Wirt,M,,Wirt,,taverner / innkeeper,,,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,,,,
8,als,1910,1910,2.0,1.0,0.0,0,Lissel,sini Doochter,F,,,,,,,,,,,,,,,,,,Doochter(1),daughter(1),,
8,als,1910,1910,3.0,1.0,0.0,0,Schorsch Peterhänsel,Brandmeischter,M,,Brandmeischter,,firefighter director,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
8,als,1910,1910,4.0,1.0,0.0,0,Theres,sini Frau,F,,,,,,,,,,,,,,,,,,frau(3),wife(3),,
8,als,1910,1910,5.0,1.0,0.0,0,Andrees Bottjuckel,Naachtwächter,M,,Naachtwächter,,night watchman,,,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,,
8,als,1910,1910,6.0,1.0,0.0,0,Velde Umecker,Korperal,M,,Korperal,,firefighter (caporal),,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
8,als,1910,1910,7.0,1.0,0.0,0,Michel Ohlmershans,Spritzemeischter,M,,Spritzemeischter,,head firefighter,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
8,als,1910,1910,8.0,1.0,0.0,0,Philipp Stawalter,e Bumbié,M,,e Bumbié,,firefighter,,,,,government executive officials,government and law enforcement,authority,,,LMC,,,,,,,
8,als,1910,1910,9.0,1.0,1.0,0,"Bumbié, Tambourineurs un Clairons, Büüreburscht un Büüremaidle",,B,,,,,,,,,n/a,,,,,LC,,,,,,,
8,als,1910,1910,10.0,0.0,1.0,,Bumbié,,U,,Bumbié,,firefighter,,,,,government executive officials,government and law enforcement,authority,,,LC,,,,,,,
8,als,1910,1910,11.0,0.0,1.0,,Tambourineurs,,U,,Tambourineurs,,musician,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LC,,,,,,,
8,als,1910,1910,12.0,0.0,1.0,,Clairons,,U,,Clairons,,musician,,,,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,LC,,,,,,,
8,als,1910,1910,13.0,0.0,1.0,,Büüreburscht,,M,young,Büüreburscht,,farmer,,,,,agriculture,agriculture,agriculture,,,LC,,,,,,,
